Word,Landmark Index,X Coordinate,Y Coordinate,Z Coordinate
Car Accident ,2,0.112665,0.498718,0.012365
Car Accident ,3,0.125446,0.436961,0.015094
Car Accident ,4,0.112808,0.393769,0.017187
Car Accident ,5,0.135772,0.467046,-0.021272
Car Accident ,6,0.175119,0.377565,-0.034154
Car Accident ,7,0.205809,0.331335,-0.039335
Car Accident ,8,0.230826,0.303136,-0.041335
Car Accident ,9,0.152180,0.507914,-0.030988
Car Accident ,10,0.210993,0.430509,-0.043688
Car Accident ,11,0.249690,0.399066,-0.047237
Car Accident ,12,0.277742,0.384898,-0.048896
Car Accident ,13,0.167194,0.558362,-0.038268
Car Accident ,14,0.230756,0.512254,-0.051046
Car Accident ,15,0.268776,0.491151,-0.055940
Car Accident ,16,0.297019,0.478899,-0.058207
Car Accident ,17,0.178384,0.610312,-0.043377
Car Accident ,18,0.225612,0.589453,-0.054350
Car Accident ,19,0.252584,0.582112,-0.057218
Car Accident ,20,0.274886,0.574664,-0.058004
Car Accident ,0,0.829206,0.627539,-0.000000
Car Accident ,1,0.829750,0.545744,0.017985
Car Accident ,2,0.815569,0.474378,0.021711
Car Accident ,3,0.806818,0.426342,0.023513
Car Accident ,4,0.815684,0.393890,0.023085
Car Accident ,5,0.798997,0.429220,-0.015485
Car Accident ,6,0.756416,0.352327,-0.026013
Car Accident ,7,0.727144,0.313010,-0.028495
Car Accident ,8,0.704853,0.288671,-0.029433
Car Accident ,9,0.786613,0.460887,-0.028336
Car Accident ,10,0.738614,0.378735,-0.042416
Car Accident ,11,0.702477,0.348338,-0.043955
Car Accident ,12,0.674512,0.333064,-0.043168
Car Accident ,13,0.771088,0.504498,-0.038059
Car Accident ,14,0.714810,0.449432,-0.049195
Car Accident ,15,0.680287,0.426925,-0.051216
Car Accident ,16,0.655271,0.410463,-0.051334
Car Accident ,17,0.754517,0.558362,-0.044986
Car Accident ,18,0.704694,0.537490,-0.056048
Car Accident ,19,0.676836,0.527966,-0.059460
Car Accident ,20,0.655436,0.514868,-0.060128
Car Accident ,0,0.090263,0.665579,0.000000
Car Accident ,1,0.089895,0.577297,0.011923
Car Accident ,2,0.111563,0.497911,0.015111
Car Accident ,3,0.125385,0.436671,0.018573
Car Accident ,4,0.113464,0.392118,0.021408
Car Accident ,5,0.135265,0.462431,-0.019962
Car Accident ,6,0.176392,0.373938,-0.032398
Car Accident ,7,0.207496,0.328688,-0.037068
Car Accident ,8,0.232643,0.301735,-0.038630
Car Accident ,9,0.151325,0.503228,-0.030253
Car Accident ,10,0.210965,0.425154,-0.042391
Car Accident ,11,0.249907,0.395119,-0.045275
Car Accident ,12,0.278080,0.382376,-0.046384
Car Accident ,13,0.166109,0.554418,-0.037947
Car Accident ,14,0.230550,0.507686,-0.050013
Car Accident ,15,0.268557,0.487976,-0.054133
Car Accident ,16,0.296649,0.476456,-0.055881
Car Accident ,17,0.176856,0.607594,-0.043306
Car Accident ,18,0.224502,0.586598,-0.053386
Car Accident ,19,0.251437,0.579584,-0.055536
Car Accident ,20,0.273508,0.572169,-0.055798
Car Accident ,0,0.830448,0.627169,-0.000000
Car Accident ,1,0.830670,0.543873,0.019219
Car Accident ,2,0.816492,0.472752,0.023681
Car Accident ,3,0.807716,0.425450,0.026019
Car Accident ,4,0.816094,0.392555,0.026043
Car Accident ,5,0.800346,0.427234,-0.014364
Car Accident ,6,0.757334,0.350746,-0.024632
Car Accident ,7,0.727639,0.312307,-0.026971
Car Accident ,8,0.704953,0.288751,-0.027856
Car Accident ,9,0.788288,0.458784,-0.027679
Car Accident ,10,0.739629,0.377736,-0.041272
Car Accident ,11,0.703602,0.347281,-0.042697
Car Accident ,12,0.675810,0.331645,-0.042131
Car Accident ,13,0.773278,0.502489,-0.037833
Car Accident ,14,0.716660,0.447049,-0.048976
Car Accident ,15,0.682212,0.424617,-0.051270
Car Accident ,16,0.657047,0.408357,-0.051728
Car Accident ,17,0.757100,0.556717,-0.045037
Car Accident ,18,0.707070,0.533281,-0.056678
Car Accident ,19,0.678993,0.523142,-0.060729
Car Accident ,20,0.657084,0.509814,-0.061917
Car Accident ,0,0.089863,0.664422,0.000000
Car Accident ,1,0.089838,0.575258,0.011587
Car Accident ,2,0.111664,0.495351,0.014775
Car Accident ,3,0.125207,0.434263,0.018332
Car Accident ,4,0.113124,0.390279,0.021234
Car Accident ,5,0.135678,0.459125,-0.020010
Car Accident ,6,0.177179,0.372016,-0.032523
Car Accident ,7,0.208438,0.326364,-0.037456
Car Accident ,8,0.233817,0.299135,-0.039292
Car Accident ,9,0.151918,0.500532,-0.030109
Car Accident ,10,0.210612,0.423225,-0.041898
Car Accident ,11,0.249265,0.393626,-0.044656
Car Accident ,12,0.277747,0.380818,-0.045869
Car Accident ,13,0.166504,0.552144,-0.037689
Car Accident ,14,0.230390,0.504878,-0.049783
Car Accident ,15,0.268050,0.484915,-0.054009
Car Accident ,16,0.296334,0.473000,-0.055964
Car Accident ,17,0.176954,0.605529,-0.042968
Car Accident ,18,0.224247,0.585417,-0.053256
Car Accident ,19,0.251072,0.578527,-0.055692
Car Accident ,20,0.273370,0.571163,-0.056256
Car Accident ,0,0.831488,0.626740,-0.000000
Car Accident ,1,0.831848,0.542411,0.019558
Car Accident ,2,0.817511,0.470461,0.023810
Car Accident ,3,0.809498,0.422981,0.025707
Car Accident ,4,0.818475,0.391097,0.025094
Car Accident ,5,0.801482,0.425489,-0.014324
Car Accident ,6,0.758658,0.349250,-0.024500
Car Accident ,7,0.728822,0.311688,-0.026889
Car Accident ,8,0.705722,0.288795,-0.027901
Car Accident ,9,0.789956,0.457270,-0.028022
Car Accident ,10,0.741270,0.376755,-0.041821
Car Accident ,11,0.704779,0.346967,-0.043490
Car Accident ,12,0.676406,0.332400,-0.043097
Car Accident ,13,0.775093,0.501401,-0.038494
Car Accident ,14,0.718308,0.445334,-0.049545
Car Accident ,15,0.683347,0.423287,-0.051745
Car Accident ,16,0.657574,0.407804,-0.052173
Car Accident ,17,0.758829,0.555890,-0.046011
Car Accident ,18,0.708636,0.531540,-0.057070
Car Accident ,19,0.680247,0.521210,-0.060663
Car Accident ,20,0.658070,0.508231,-0.061639
Car Accident ,0,0.088967,0.664353,0.000000
Car Accident ,1,0.090351,0.575241,0.012442
Car Accident ,2,0.111952,0.495874,0.015806
Car Accident ,3,0.124719,0.435278,0.019414
Car Accident ,4,0.112624,0.391348,0.022417
Car Accident ,5,0.135919,0.459275,-0.019701
Car Accident ,6,0.177030,0.372409,-0.032527
Car Accident ,7,0.208371,0.326823,-0.037692
Car Accident ,8,0.234071,0.299896,-0.039651
Car Accident ,9,0.151686,0.500126,-0.030047
Car Accident ,10,0.210400,0.423055,-0.042029
Car Accident ,11,0.249238,0.394211,-0.044684
Car Accident ,12,0.277845,0.382159,-0.045784
Car Accident ,13,0.166243,0.551513,-0.037807
Car Accident ,14,0.230653,0.505140,-0.049515
Car Accident ,15,0.268333,0.485763,-0.053273
Car Accident ,16,0.296571,0.474037,-0.054973
Car Accident ,17,0.176961,0.605186,-0.043256
Car Accident ,18,0.224682,0.585444,-0.052786
Car Accident ,19,0.251285,0.578848,-0.054755
Car Accident ,20,0.273481,0.571472,-0.055056
Car Accident ,0,0.831522,0.629127,-0.000000
Car Accident ,1,0.832228,0.543799,0.019822
Car Accident ,2,0.818392,0.471822,0.023829
Car Accident ,3,0.810648,0.424990,0.025463
Car Accident ,4,0.819230,0.391124,0.024587
Car Accident ,5,0.801577,0.425912,-0.014670
Car Accident ,6,0.758577,0.349581,-0.025179
Car Accident ,7,0.728933,0.311242,-0.027935
Car Accident ,8,0.705856,0.287534,-0.029191
Car Accident ,9,0.789857,0.458096,-0.028566
Car Accident ,10,0.741447,0.377116,-0.042592
Car Accident ,11,0.704987,0.346506,-0.044453
Car Accident ,12,0.676458,0.331644,-0.044198
Car Accident ,13,0.774853,0.502259,-0.039199
Car Accident ,14,0.718106,0.445640,-0.049997
Car Accident ,15,0.683617,0.422941,-0.051877
Car Accident ,16,0.658277,0.407269,-0.052192
Car Accident ,17,0.758645,0.556210,-0.046903
Car Accident ,18,0.708257,0.531959,-0.057921
Car Accident ,19,0.679717,0.521490,-0.061427
Car Accident ,20,0.657511,0.508500,-0.062304
Car Accident ,0,0.090275,0.662075,0.000000
Car Accident ,1,0.091013,0.573364,0.011232
Car Accident ,2,0.112736,0.495074,0.013905
Car Accident ,3,0.125952,0.434929,0.017157
Car Accident ,4,0.114058,0.390169,0.019921
Car Accident ,5,0.136298,0.458800,-0.021862
Car Accident ,6,0.178565,0.370454,-0.035225
Car Accident ,7,0.210601,0.326028,-0.040484
Car Accident ,8,0.236744,0.300422,-0.042221
Car Accident ,9,0.152415,0.499902,-0.031449
Car Accident ,10,0.211533,0.420471,-0.043332
Car Accident ,11,0.250610,0.390358,-0.045735
Car Accident ,12,0.279280,0.378033,-0.046694
Car Accident ,13,0.167516,0.550876,-0.038462
Car Accident ,14,0.231803,0.503321,-0.049974
Car Accident ,15,0.269484,0.483218,-0.053688
Car Accident ,16,0.297559,0.472078,-0.055370
Car Accident ,17,0.178934,0.603614,-0.043278
Car Accident ,18,0.226330,0.582735,-0.052851
Car Accident ,19,0.252739,0.575639,-0.054979
Car Accident ,20,0.274467,0.568657,-0.055350
Car Accident ,0,0.831831,0.629214,-0.000000
Car Accident ,1,0.833745,0.544571,0.020558
Car Accident ,2,0.819721,0.471488,0.025618
Car Accident ,3,0.811954,0.423228,0.028149
Car Accident ,4,0.820955,0.390151,0.028144
Car Accident ,5,0.802564,0.424503,-0.012686
Car Accident ,6,0.759999,0.347364,-0.022216
Car Accident ,7,0.730166,0.309536,-0.024071
Car Accident ,8,0.707155,0.286996,-0.024677
Car Accident ,9,0.790330,0.456030,-0.026620
Car Accident ,10,0.742073,0.374623,-0.040091
Car Accident ,11,0.705689,0.345037,-0.041179
Car Accident ,12,0.677518,0.331193,-0.040187
Car Accident ,13,0.775052,0.499841,-0.037314
Car Accident ,14,0.719202,0.442624,-0.047923
Car Accident ,15,0.684370,0.420788,-0.049490
Car Accident ,16,0.658560,0.406087,-0.049393
Car Accident ,17,0.758800,0.554238,-0.045016
Car Accident ,18,0.709191,0.528355,-0.055635
Car Accident ,19,0.680999,0.517810,-0.058816
Car Accident ,20,0.659045,0.505414,-0.059418
Car Accident ,0,0.093904,0.664163,0.000000
Car Accident ,1,0.093149,0.574795,0.010847
Car Accident ,2,0.113983,0.494985,0.013630
Car Accident ,3,0.126598,0.434584,0.017021
Car Accident ,4,0.114831,0.390277,0.019905
Car Accident ,5,0.138373,0.457746,-0.021375
Car Accident ,6,0.180984,0.369725,-0.034410
Car Accident ,7,0.213419,0.326396,-0.039604
Car Accident ,8,0.239893,0.302243,-0.041352
Car Accident ,9,0.155262,0.498947,-0.030790
Car Accident ,10,0.214160,0.420158,-0.041796
Car Accident ,11,0.253225,0.390582,-0.044051
Car Accident ,12,0.281936,0.378563,-0.045043
Car Accident ,13,0.170793,0.550198,-0.037739
Car Accident ,14,0.234906,0.502770,-0.048327
Car Accident ,15,0.272242,0.482866,-0.052067
Car Accident ,16,0.299886,0.471670,-0.054025
Car Accident ,17,0.182120,0.603393,-0.042585
Car Accident ,18,0.228513,0.582490,-0.051785
Car Accident ,19,0.254782,0.574103,-0.054037
Car Accident ,20,0.276429,0.566368,-0.054564
Car Accident ,0,0.830054,0.630302,-0.000000
Car Accident ,1,0.832870,0.545614,0.019358
Car Accident ,2,0.820252,0.471907,0.023648
Car Accident ,3,0.813562,0.423585,0.025642
Car Accident ,4,0.822838,0.389802,0.025143
Car Accident ,5,0.802173,0.423962,-0.014307
Car Accident ,6,0.759449,0.348507,-0.024417
Car Accident ,7,0.730185,0.309518,-0.026813
Car Accident ,8,0.707471,0.284889,-0.027878
Car Accident ,9,0.789369,0.456434,-0.027963
Car Accident ,10,0.740615,0.375803,-0.042156
Car Accident ,11,0.703943,0.346183,-0.043685
Car Accident ,12,0.675545,0.332201,-0.042928
Car Accident ,13,0.773480,0.500703,-0.038426
Car Accident ,14,0.717705,0.443842,-0.049302
Car Accident ,15,0.683790,0.420857,-0.050685
Car Accident ,16,0.659155,0.405033,-0.050427
Car Accident ,17,0.756761,0.553897,-0.046083
Car Accident ,18,0.707426,0.528798,-0.057283
Car Accident ,19,0.679165,0.517511,-0.060737
Car Accident ,20,0.657504,0.504585,-0.061401
Car Accident ,0,0.098696,0.665455,0.000000
Car Accident ,1,0.097200,0.576405,0.010982
Car Accident ,2,0.116744,0.493679,0.013678
Car Accident ,3,0.127850,0.433063,0.016916
Car Accident ,4,0.115750,0.389103,0.019619
Car Accident ,5,0.143140,0.456910,-0.021075
Car Accident ,6,0.185599,0.369009,-0.033374
Car Accident ,7,0.218027,0.327507,-0.037872
Car Accident ,8,0.244347,0.305320,-0.039164
Car Accident ,9,0.160663,0.498338,-0.030497
Car Accident ,10,0.219623,0.419651,-0.040792
Car Accident ,11,0.258228,0.391374,-0.042438
Car Accident ,12,0.286446,0.380797,-0.042928
Car Accident ,13,0.176542,0.550336,-0.037384
Car Accident ,14,0.241122,0.502431,-0.046927
Car Accident ,15,0.277817,0.482481,-0.049791
Car Accident ,16,0.304541,0.471163,-0.051247
Car Accident ,17,0.187921,0.604465,-0.042185
Car Accident ,18,0.233992,0.582666,-0.050206
Car Accident ,19,0.260176,0.573112,-0.051590
Car Accident ,20,0.281589,0.564689,-0.051570
Car Accident ,0,0.826322,0.634968,-0.000000
Car Accident ,1,0.831102,0.549431,0.019196
Car Accident ,2,0.818339,0.475572,0.023241
Car Accident ,3,0.811680,0.425867,0.024787
Car Accident ,4,0.821601,0.392279,0.023801
Car Accident ,5,0.800191,0.425690,-0.012554
Car Accident ,6,0.755835,0.350014,-0.021425
Car Accident ,7,0.726585,0.310929,-0.023253
Car Accident ,8,0.703838,0.286715,-0.024099
Car Accident ,9,0.786855,0.457897,-0.026302
Car Accident ,10,0.736144,0.378360,-0.038946
Car Accident ,11,0.699239,0.349643,-0.039856
Car Accident ,12,0.671160,0.336916,-0.038875
Car Accident ,13,0.770878,0.502975,-0.036977
Car Accident ,14,0.714070,0.445173,-0.046738
Car Accident ,15,0.679603,0.423588,-0.047718
Car Accident ,16,0.654648,0.409693,-0.047436
Car Accident ,17,0.754571,0.557135,-0.044941
Car Accident ,18,0.704919,0.531941,-0.055468
Car Accident ,19,0.675718,0.522038,-0.058501
Car Accident ,20,0.653108,0.510997,-0.058934
Car Accident ,0,0.107609,0.671119,0.000000
Car Accident ,1,0.104906,0.582967,0.008839
Car Accident ,2,0.122880,0.495061,0.010428
Car Accident ,3,0.131644,0.432437,0.012292
Car Accident ,4,0.118469,0.390755,0.013524
Car Accident ,5,0.150157,0.459855,-0.019100
Car Accident ,6,0.193181,0.368833,-0.029672
Car Accident ,7,0.226092,0.328385,-0.033157
Car Accident ,8,0.252526,0.306856,-0.033793
Car Accident ,9,0.169498,0.500067,-0.027762
Car Accident ,10,0.230057,0.423438,-0.035056
Car Accident ,11,0.268582,0.394314,-0.035857
Car Accident ,12,0.295997,0.381834,-0.036110
Car Accident ,13,0.185981,0.551450,-0.034252
Car Accident ,14,0.250313,0.505096,-0.040822
Car Accident ,15,0.286514,0.484405,-0.043066
Car Accident ,16,0.311542,0.472387,-0.044659
Car Accident ,17,0.197616,0.605093,-0.039056
Car Accident ,18,0.242583,0.581982,-0.044199
Car Accident ,19,0.267943,0.571953,-0.043962
Car Accident ,20,0.287213,0.563329,-0.043223
Car Accident ,0,0.820313,0.633845,-0.000000
Car Accident ,1,0.826148,0.549024,0.019026
Car Accident ,2,0.813997,0.478030,0.023418
Car Accident ,3,0.807173,0.428966,0.025150
Car Accident ,4,0.817825,0.396294,0.024450
Car Accident ,5,0.791641,0.424903,-0.010173
Car Accident ,6,0.748099,0.351401,-0.018206
Car Accident ,7,0.718867,0.312709,-0.019529
Car Accident ,8,0.695805,0.288578,-0.020027
Car Accident ,9,0.777357,0.455828,-0.023608
Car Accident ,10,0.727415,0.379498,-0.035834
Car Accident ,11,0.691069,0.351195,-0.036058
Car Accident ,12,0.663522,0.338264,-0.034302
Car Accident ,13,0.761443,0.500628,-0.034113
Car Accident ,14,0.706686,0.447911,-0.043286
Car Accident ,15,0.672304,0.426104,-0.043530
Car Accident ,16,0.647347,0.411572,-0.042604
Car Accident ,17,0.746005,0.555585,-0.042062
Car Accident ,18,0.698464,0.532504,-0.051379
Car Accident ,19,0.670034,0.522669,-0.053308
Car Accident ,20,0.648098,0.512894,-0.052939
Car Accident ,0,0.135315,0.690182,0.000000
Car Accident ,1,0.129978,0.590746,0.007262
Car Accident ,2,0.145585,0.492030,0.008303
Car Accident ,3,0.152009,0.423794,0.009287
Car Accident ,4,0.134858,0.391609,0.009356
Car Accident ,5,0.175424,0.464387,-0.015517
Car Accident ,6,0.219618,0.377187,-0.024640
Car Accident ,7,0.255966,0.339497,-0.028237
Car Accident ,8,0.284315,0.321565,-0.029207
Car Accident ,9,0.198636,0.505379,-0.023278
Car Accident ,10,0.259112,0.431416,-0.028444
Car Accident ,11,0.298951,0.405244,-0.029549
Car Accident ,12,0.327450,0.395031,-0.030391
Car Accident ,13,0.218152,0.557730,-0.029144
Car Accident ,14,0.277882,0.508669,-0.032859
Car Accident ,15,0.313792,0.490022,-0.035411
Car Accident ,16,0.337877,0.481104,-0.037906
Car Accident ,17,0.232112,0.610768,-0.033689
Car Accident ,18,0.273249,0.584218,-0.035948
Car Accident ,19,0.296759,0.574649,-0.035195
Car Accident ,20,0.313708,0.568829,-0.034759
Car Accident ,0,0.797490,0.653971,-0.000000
Car Accident ,1,0.808741,0.570073,0.012373
Car Accident ,2,0.798106,0.485718,0.014779
Car Accident ,3,0.794971,0.429784,0.015055
Car Accident ,4,0.809186,0.399692,0.012965
Car Accident ,5,0.769561,0.435131,-0.011520
Car Accident ,6,0.725169,0.365641,-0.019539
Car Accident ,7,0.695120,0.327590,-0.022399
Car Accident ,8,0.671356,0.304817,-0.024508
Car Accident ,9,0.752245,0.468961,-0.022877
Car Accident ,10,0.699918,0.398656,-0.033823
Car Accident ,11,0.663814,0.370396,-0.036583
Car Accident ,12,0.635721,0.357862,-0.037661
Car Accident ,13,0.734961,0.515975,-0.032016
Car Accident ,14,0.679941,0.464873,-0.040987
Car Accident ,15,0.646967,0.441401,-0.044322
Car Accident ,16,0.622523,0.427537,-0.046262
Car Accident ,17,0.718591,0.570056,-0.039311
Car Accident ,18,0.672889,0.547289,-0.049057
Car Accident ,19,0.645145,0.535150,-0.053192
Car Accident ,20,0.623114,0.523984,-0.054949
Car Accident ,0,0.166727,0.688631,0.000000
Car Accident ,1,0.161797,0.586347,0.003526
Car Accident ,2,0.172328,0.483588,0.000910
Car Accident ,3,0.172184,0.417650,-0.001946
Car Accident ,4,0.150321,0.393947,-0.005802
Car Accident ,5,0.203632,0.469746,-0.018699
Car Accident ,6,0.246167,0.382230,-0.029229
Car Accident ,7,0.281585,0.346695,-0.034021
Car Accident ,8,0.309109,0.330029,-0.035750
Car Accident ,9,0.229284,0.511629,-0.025777
Car Accident ,10,0.289371,0.440972,-0.031087
Car Accident ,11,0.329150,0.418574,-0.032532
Car Accident ,12,0.356461,0.411261,-0.033807
Car Accident ,13,0.250835,0.563817,-0.031387
Car Accident ,14,0.307177,0.513473,-0.033832
Car Accident ,15,0.340726,0.494750,-0.035761
Car Accident ,16,0.363037,0.484752,-0.038229
Car Accident ,17,0.266687,0.617039,-0.036158
Car Accident ,18,0.305247,0.586276,-0.036047
Car Accident ,19,0.325862,0.574148,-0.033530
Car Accident ,20,0.339927,0.566610,-0.032327
Car Accident ,0,0.773751,0.666974,0.000000
Car Accident ,1,0.791869,0.582548,0.009082
Car Accident ,2,0.786347,0.493136,0.010590
Car Accident ,3,0.784157,0.430540,0.010651
Car Accident ,4,0.800824,0.400858,0.008326
Car Accident ,5,0.752274,0.447571,-0.014035
Car Accident ,6,0.707064,0.376585,-0.021575
Car Accident ,7,0.676603,0.338334,-0.024384
Car Accident ,8,0.652303,0.316489,-0.026456
Car Accident ,9,0.730723,0.480631,-0.023377
Car Accident ,10,0.677492,0.410239,-0.033370
Car Accident ,11,0.641699,0.381054,-0.036277
Car Accident ,12,0.613883,0.368068,-0.037716
Car Accident ,13,0.709969,0.525621,-0.030565
Car Accident ,14,0.657381,0.473196,-0.038241
Car Accident ,15,0.626382,0.448555,-0.041912
Car Accident ,16,0.603435,0.434296,-0.044484
Car Accident ,17,0.690695,0.577857,-0.036267
Car Accident ,18,0.648209,0.553966,-0.044176
Car Accident ,19,0.623312,0.544159,-0.047732
Car Accident ,20,0.604065,0.535581,-0.049439
Car Accident ,0,0.209006,0.694890,0.000000
Car Accident ,1,0.198667,0.597921,0.004906
Car Accident ,2,0.206412,0.493440,0.000781
Car Accident ,3,0.208548,0.429147,-0.004495
Car Accident ,4,0.197873,0.401328,-0.010191
Car Accident ,5,0.242526,0.459008,-0.016073
Car Accident ,6,0.286679,0.380327,-0.027425
Car Accident ,7,0.321842,0.356058,-0.033731
Car Accident ,8,0.347145,0.357184,-0.036146
Car Accident ,9,0.266217,0.500855,-0.024840
Car Accident ,10,0.321588,0.433834,-0.030263
Car Accident ,11,0.359197,0.415387,-0.031226
Car Accident ,12,0.384127,0.417042,-0.031780
Car Accident ,13,0.288216,0.558596,-0.032453
Car Accident ,14,0.343807,0.506507,-0.034173
Car Accident ,15,0.378056,0.489877,-0.032990
Car Accident ,16,0.400775,0.489098,-0.033294
Car Accident ,17,0.306995,0.624876,-0.039415
Car Accident ,18,0.345686,0.584994,-0.039353
Car Accident ,19,0.367068,0.564546,-0.034826
Car Accident ,20,0.381903,0.552749,-0.031506
Car Accident ,0,0.744226,0.683633,0.000000
Car Accident ,1,0.763124,0.598202,0.000778
Car Accident ,2,0.762573,0.501903,-0.002123
Car Accident ,3,0.766073,0.439154,-0.006212
Car Accident ,4,0.784512,0.408436,-0.012201
Car Accident ,5,0.718714,0.458613,-0.014845
Car Accident ,6,0.676476,0.388184,-0.025824
Car Accident ,7,0.646135,0.353554,-0.033741
Car Accident ,8,0.621194,0.337435,-0.038775
Car Accident ,9,0.696426,0.493861,-0.022101
Car Accident ,10,0.647228,0.428311,-0.031486
Car Accident ,11,0.612205,0.401982,-0.037307
Car Accident ,12,0.583889,0.394034,-0.041526
Car Accident ,13,0.676650,0.539994,-0.028550
Car Accident ,14,0.630111,0.490075,-0.034459
Car Accident ,15,0.600937,0.466927,-0.038423
Car Accident ,16,0.578865,0.455640,-0.041824
Car Accident ,17,0.659027,0.594339,-0.034822
Car Accident ,18,0.619843,0.571022,-0.039975
Car Accident ,19,0.596678,0.558072,-0.041850
Car Accident ,20,0.578654,0.550693,-0.042703
Car Accident ,0,0.253580,0.726373,0.000000
Car Accident ,1,0.244461,0.627831,0.005704
Car Accident ,2,0.249439,0.526402,0.001558
Car Accident ,3,0.250664,0.452754,-0.005435
Car Accident ,4,0.243024,0.411316,-0.012344
Car Accident ,5,0.288747,0.500911,-0.007949
Car Accident ,6,0.334220,0.428450,-0.020281
Car Accident ,7,0.363578,0.418815,-0.027779
Car Accident ,8,0.379374,0.431498,-0.030485
Car Accident ,9,0.316410,0.536016,-0.016999
Car Accident ,10,0.365496,0.461001,-0.023411
Car Accident ,11,0.394443,0.453912,-0.025327
Car Accident ,12,0.407948,0.466713,-0.025620
Car Accident ,13,0.342658,0.582309,-0.025410
Car Accident ,14,0.388676,0.512714,-0.027077
Car Accident ,15,0.411859,0.501936,-0.022427
Car Accident ,16,0.422078,0.507911,-0.019237
Car Accident ,17,0.366060,0.635529,-0.033626
Car Accident ,18,0.401615,0.581705,-0.031224
Car Accident ,19,0.418740,0.562426,-0.023315
Car Accident ,20,0.427475,0.556661,-0.016931
Car Accident ,0,0.688835,0.714026,0.000000
Car Accident ,1,0.713119,0.624374,-0.002476
Car Accident ,2,0.722823,0.517742,-0.008936
Car Accident ,3,0.729357,0.444041,-0.016027
Car Accident ,4,0.748619,0.403928,-0.024435
Car Accident ,5,0.680983,0.488661,-0.015700
Car Accident ,6,0.633624,0.409826,-0.025939
Car Accident ,7,0.604847,0.380714,-0.032720
Car Accident ,8,0.584971,0.371030,-0.036186
Car Accident ,9,0.653932,0.525078,-0.021459
Car Accident ,10,0.602646,0.445614,-0.027139
Car Accident ,11,0.578308,0.424888,-0.030045
Car Accident ,12,0.563390,0.425233,-0.032198
Car Accident ,13,0.629376,0.570619,-0.026624
Car Accident ,14,0.581876,0.505971,-0.028922
Car Accident ,15,0.567797,0.493723,-0.024609
Car Accident ,16,0.563886,0.494646,-0.022166
Car Accident ,17,0.607042,0.622689,-0.032343
Car Accident ,18,0.572669,0.581091,-0.032307
Car Accident ,19,0.568748,0.578046,-0.025279
Car Accident ,20,0.572428,0.583591,-0.019590
Car Accident ,0,0.286960,0.763125,-0.000000
Car Accident ,1,0.275942,0.673039,0.003789
Car Accident ,2,0.290174,0.566093,0.002421
Car Accident ,3,0.307261,0.491356,-0.002427
Car Accident ,4,0.318106,0.446843,-0.005351
Car Accident ,5,0.320133,0.532797,0.001450
Car Accident ,6,0.379278,0.471711,-0.011603
Car Accident ,7,0.394279,0.489318,-0.019393
Car Accident ,8,0.387651,0.519527,-0.020644
Car Accident ,9,0.349111,0.562238,-0.006473
Car Accident ,10,0.404595,0.493376,-0.013184
Car Accident ,11,0.418307,0.511613,-0.016790
Car Accident ,12,0.410158,0.541700,-0.017457
Car Accident ,13,0.378881,0.600950,-0.014833
Car Accident ,14,0.430309,0.529636,-0.019133
Car Accident ,15,0.439843,0.543950,-0.016557
Car Accident ,16,0.431122,0.571419,-0.013037
Car Accident ,17,0.406101,0.644488,-0.023108
Car Accident ,18,0.446683,0.580854,-0.023407
Car Accident ,19,0.455816,0.585459,-0.016806
Car Accident ,20,0.451359,0.605899,-0.010186
Car Accident ,0,0.663725,0.752428,0.000000
Car Accident ,1,0.677542,0.641448,-0.002673
Car Accident ,2,0.672955,0.524822,-0.009798
Car Accident ,3,0.677747,0.444106,-0.017508
Car Accident ,4,0.693968,0.392187,-0.025002
Car Accident ,5,0.632633,0.517558,-0.020206
Car Accident ,6,0.564884,0.453573,-0.034436
Car Accident ,7,0.574935,0.475395,-0.043237
Car Accident ,8,0.599600,0.500035,-0.046593
Car Accident ,9,0.602231,0.564746,-0.023247
Car Accident ,10,0.543979,0.494337,-0.028813
Car Accident ,11,0.553779,0.511440,-0.028542
Car Accident ,12,0.575331,0.535940,-0.029757
Car Accident ,13,0.577238,0.614391,-0.025962
Car Accident ,14,0.531845,0.547607,-0.029384
Car Accident ,15,0.541369,0.559670,-0.022531
Car Accident ,16,0.561460,0.582719,-0.018880
Car Accident ,17,0.556573,0.660895,-0.028964
Car Accident ,18,0.528963,0.600992,-0.030935
Car Accident ,19,0.540367,0.612473,-0.023086
Car Accident ,20,0.556551,0.636203,-0.016672
Car Accident ,0,0.319234,0.792243,-0.000000
Car Accident ,1,0.322043,0.675967,0.003042
Car Accident ,2,0.352603,0.584881,-0.000541
Car Accident ,3,0.384764,0.527884,-0.007105
Car Accident ,4,0.399347,0.484779,-0.011636
Car Accident ,5,0.405824,0.552956,0.003627
Car Accident ,6,0.460541,0.542601,-0.010418
Car Accident ,7,0.458466,0.571648,-0.022991
Car Accident ,8,0.440188,0.595195,-0.029643
Car Accident ,9,0.427249,0.602892,-0.005620
Car Accident ,10,0.473319,0.594177,-0.009799
Car Accident ,11,0.466640,0.614970,-0.014348
Car Accident ,12,0.444880,0.629333,-0.018442
Car Accident ,13,0.442794,0.660596,-0.015554
Car Accident ,14,0.479306,0.650465,-0.016118
Car Accident ,15,0.469794,0.670050,-0.010638
Car Accident ,16,0.447957,0.683775,-0.008416
Car Accident ,17,0.452486,0.723702,-0.026335
